CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
357505260,11/3/16,22:00:00,11/3/16,22:15:00,11/3/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1007293,185847,40.67676206,-73.9169269,"(40.676762064, -73.916926898)"
353216316,11/14/16,18:00:00,11/14/16,19:00:00,11/15/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,76,INSIDE,RESIDENCE - PUBLIC HOUSING,,RED HOOK WEST,982015,185874,40.67686588,-74.00805907,"(40.676865878, -74.008059071)"
380534912,11/30/16,8:45:00,11/30/16,9:15:00,11/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,76,INSIDE,RESIDENCE - PUBLIC HOUSING,,RED HOOK WEST,982408,185878,40.67687695,-74.00664223,"(40.676876948, -74.006642227)"
899045699,12/15/16,11:30:00,12/15/16,11:35:00,12/15/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,PUBLIC SCHOOL,,,1010932,185990,40.67714435,-73.90380703,"(40.677144346, -73.903807031)"
468683194,11/13/16,5:00:00,11/13/16,5:30:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1014351,186040,40.67727062,-73.89148058,"(40.677270619, -73.891480581)"
628766803,11/28/16,20:50:00,11/28/16,21:00:00,11/28/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1014351,186040,40.67727062,-73.89148058,"(40.677270619, -73.891480581)"
117920892,12/31/16,6:15:00,12/31/16,6:25:00,12/31/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,995906,186027,40.67727844,-73.95797895,"(40.677278439, -73.957978952)"
889577029,12/29/16,15:00:00,12/29/16,15:15:00,12/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1010179,186043,40.67729206,-73.90652156,"(40.677292057, -73.906521555)"
564007228,12/27/16,13:25:00,12/27/16,13:29:00,12/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,999335,186086,40.6774352,-73.94561651,"(40.677435201, -73.945616509)"
588279487,11/25/16,11:00:00,11/30/16,23:00:00,12/1/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1057345,186271,40.67765406,-73.73647571,"(40.67765406, -73.736475714)"
918029454,11/20/16,12:30:00,11/20/16,12:50:00,11/21/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,OTHER,,,1017068,186184,40.67765621,-73.8816845,"(40.677656211, -73.881684497)"
271131564,11/30/16,18:00:00,11/30/16,18:15:00,11/30/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,STORAGE FACILITY,,,1002427,186192,40.67772034,-73.93446885,"(40.677720339, -73.934468847)"
112660318,11/3/16,21:00:00,11/3/16,21:30:00,11/3/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE - APT. HOUSE,,,1054933,186314,40.67779167,-73.74517108,"(40.677791674, -73.745171076)"
538053757,11/15/16,7:35:00,11/15/16,7:35:00,11/15/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1054933,186314,40.67779167,-73.74517108,"(40.677791674, -73.745171076)"
859833466,12/14/16,5:00:00,12/14/16,5:15:00,12/14/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,HOSPITAL,,,1001638,186249,40.67787838,-73.93731324,"(40.677878376, -73.93731324)"
216377615,12/19/16,2:30:00,12/19/16,3:00:00,12/19/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1019165,186341,40.67807912,-73.87412349,"(40.678079118, -73.874123494)"
301937450,11/23/16,12:40:00,11/27/16,12:50:00,11/27/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,STREET,,,999877,186371,40.67821652,-73.94366181,"(40.678216522, -73.943661813)"
634618043,11/4/16,9:50:00,11/4/16,10:00:00,11/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,GROCERY/BODEGA,,,990917,186430,40.67838975,-73.97596502,"(40.678389745, -73.975965015)"
782459094,12/22/16,21:18:00,12/22/16,21:25:00,12/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,,,998364,186452,40.67844139,-73.94911642,"(40.67844139, -73.949116423)"
425732738,12/17/16,0:50:00,12/17/16,1:10:00,12/17/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1004241,186461,40.67845477,-73.92792813,"(40.678454773, -73.927928132)"
358942534,11/24/16,17:00:00,11/24/16,17:10:00,11/24/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,999756,186582,40.67879588,-73.94409757,"(40.678795882, -73.944097565)"
279616281,11/13/16,15:45:00,11/13/16,15:56:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,BEAUTY & NAIL SALON,,,1005864,186625,40.6789011,-73.92207623,"(40.678901102, -73.922076227)"
362291351,11/22/16,19:15:00,11/22/16,19:20:00,11/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,81,FRONT OF,RESIDENCE - PUBLIC HOUSING,,BREVOORT,1005570,186646,40.67895946,-73.92313612,"(40.678959455, -73.923136122)"
819609321,12/14/16,4:00:00,12/14/16,4:15:00,12/14/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,81,INSIDE,RESIDENCE - PUBLIC HOUSING,,BREVOORT,1005570,186646,40.67895946,-73.92313612,"(40.678959455, -73.923136122)"
196766975,12/25/16,15:00:00,12/25/16,15:15:00,12/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,76,INSIDE,RESIDENCE-HOUSE,,,985822,186647,40.67898773,-73.99433389,"(40.678987732, -73.994333887)"
755268018,10/10/16,5:00:00,11/22/16,22:00:00,12/2/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1020312,186679,40.67900225,-73.86998645,"(40.679002252, -73.869986448)"
124418215,11/3/16,19:30:00,11/3/16,19:55:00,11/3/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1006656,186666,40.67901167,-73.91922068,"(40.679011668, -73.919220684)"
933530572,12/11/16,15:00:00,12/11/16,15:45:00,12/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE - APT. HOUSE,,,1046959,186778,40.67912532,-73.77391494,"(40.679125323, -73.773914941)"
285789083,12/24/16,4:00:00,12/24/16,4:31:00,12/24/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,,,993463,186700,40.67912855,-73.96678559,"(40.679128551, -73.966785594)"
237518698,12/24/16,4:00:00,12/24/16,4:31:00,12/24/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,,,993463,186700,40.67912855,-73.96678559,"(40.679128551, -73.966785594)"
406301111,12/24/16,4:00:00,12/24/16,4:31:00,12/24/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,,,993463,186700,40.67912855,-73.96678559,"(40.679128551, -73.966785594)"
881115575,12/13/16,18:20:00,12/13/16,18:21:00,12/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,,STREET,,,1008176,186743,40.67921904,-73.91374033,"(40.679219037, -73.913740331)"
252668804,12/24/16,23:37:00,12/24/16,23:47:00,12/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1015628,186760,40.67924242,-73.88687336,"(40.679242421, -73.886873363)"
266758088,12/11/16,5:00:00,12/11/16,5:10:00,12/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,COMMERCIAL BUILDING,,,1022788,186773,40.67924983,-73.86105916,"(40.679249827, -73.861059157)"
643186090,11/4/16,14:50:00,11/4/16,15:00:00,11/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,81,,TRANSIT - NYC SUBWAY,,,1003927,186763,40.6792844,-73.92905931,"(40.679284397, -73.92905931)"
148166678,12/15/16,18:40:00,12/15/16,18:44:00,12/15/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,,TAXI (LIVERY LICENSED),,,999769,186782,40.67934481,-73.94405024,"(40.679344814, -73.944050235)"
728241064,11/23/16,21:45:00,11/23/16,22:15:00,11/24/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE - APT. HOUSE,,,1055878,186888,40.67935957,-73.74175803,"(40.679359571, -73.741758027)"
325210032,11/10/16,7:30:00,11/10/16,7:45:00,11/10/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,DOCTOR/DENTIST OFFICE,,,1005870,186814,40.67941985,-73.92205399,"(40.679419849, -73.922053988)"
759740010,11/2/16,19:45:00,11/2/16,19:50:00,11/2/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,76,,STREET,,,986306,186844,40.67952835,-73.99258885,"(40.679528353, -73.992588853)"
661125238,11/25/16,22:00:00,11/25/16,22:05:00,11/26/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,STREET,,,1045195,186942,40.67958779,-73.78027323,"(40.679587785, -73.780273228)"
329948483,11/25/16,22:00:00,11/25/16,22:05:00,11/26/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,STREET,,,1045195,186942,40.67958779,-73.78027323,"(40.679587785, -73.780273228)"
114624174,12/14/16,5:00:00,12/14/16,5:30:00,12/14/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE-HOUSE,,,1024340,186904,40.6796025,-73.85546291,"(40.6796025, -73.855462912)"
367160875,11/19/16,18:00:00,11/19/16,18:10:00,11/20/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,RESIDENCE - APT. HOUSE,,,1001964,186902,40.67967007,-73.93613621,"(40.679670066, -73.936136211)"
149659940,11/26/16,0:30:00,11/26/16,0:45:00,11/26/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,PARKING LOT/GARAGE (PRIVATE),,,1022546,186953,40.67974494,-73.86193062,"(40.679744937, -73.861930623)"
481188958,11/22/16,19:50:00,11/22/16,20:00:00,11/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,STREET,,,1034171,187027,40.67989012,-73.82001788,"(40.679890124, -73.820017883)"
188828470,11/12/16,16:45:00,11/12/16,16:46:00,11/12/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,DEPARTMENT STORE,,,1000679,186993,40.67992232,-73.94076887,"(40.679922319, -73.940768867)"
756442799,11/16/16,18:30:00,11/16/16,19:12:00,11/16/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,PORT AUTHORITY,QUEENS,113,,PARKING LOT/GARAGE (PUBLIC),,,1046315,187088,40.67998074,-73.77623391,"(40.679980738, -73.776233907)"
355483032,12/5/16,21:30:00,12/5/16,22:06:00,12/5/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.67998074,-73.77623391,"(40.679980738, -73.776233907)"
224902532,12/11/16,10:28:00,12/11/16,10:35:00,12/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.67998074,-73.77623391,"(40.679980738, -73.776233907)"
779905688,12/16/16,16:45:00,12/16/16,17:15:00,12/18/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.67998074,-73.77623391,"(40.679980738, -73.776233907)"
869425495,12/16/16,16:45:00,12/16/16,17:15:00,12/16/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.67998074,-73.77623391,"(40.679980738, -73.776233907)"
279109696,11/4/16,14:21:00,11/4/16,14:31:00,11/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,GROCERY/BODEGA,,,999888,187049,40.68007746,-73.94362058,"(40.680077459, -73.943620582)"
229757774,11/4/16,14:21:00,11/4/16,14:31:00,11/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,GROCERY/BODEGA,,,999888,187049,40.68007746,-73.94362058,"(40.680077459, -73.943620582)"
555341788,11/16/16,4:45:00,11/16/16,4:47:00,11/16/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1019686,187071,40.68008073,-73.87224131,"(40.68008073, -73.872241313)"
235426110,11/3/16,12:00:00,11/3/16,12:15:00,11/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,81,REAR OF,RESIDENCE - PUBLIC HOUSING,,BREVOORT,1005828,187069,40.68011987,-73.9222046,"(40.680119868, -73.922204596)"
519410811,11/7/16,3:00:00,11/7/16,3:05:00,11/7/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,STREET,,,997057,187072,40.68014514,-73.95382735,"(40.680145137, -73.953827354)"
689952678,11/3/16,21:30:00,11/3/16,22:00:00,11/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1020490,187115,40.68019825,-73.86934236,"(40.680198246, -73.869342358)"
270904270,12/4/16,5:20:00,12/4/16,5:26:00,12/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88,FRONT OF,STREET,,,995369,187428,40.68112456,-73.95991265,"(40.681124557, -73.959912645)"
203128176,12/14/16,23:40:00,12/14/16,23:57:00,12/14/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,RESIDENCE - APT. HOUSE,,,991829,187449,40.68118594,-73.97267585,"(40.681185937, -73.972675851)"
170262223,11/20/16,19:55:00,11/20/16,20:00:00,11/20/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE-HOUSE,,,1035101,187504,40.68119409,-73.8166613,"(40.681194085, -73.816661301)"
736003479,12/17/16,20:00:00,12/17/16,20:30:00,12/19/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,RESIDENCE - APT. HOUSE,,,1013962,187496,40.68126832,-73.89287659,"(40.681268322, -73.892876594)"
674430880,11/4/16,7:30:00,11/4/16,7:40:00,11/4/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1053106,187593,40.68131662,-73.75174478,"(40.681316624, -73.751744776)"
947973250,12/21/16,22:50:00,12/21/16,22:55:00,12/21/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,STREET,,,996313,187499,40.6813182,-73.95650899,"(40.6813182, -73.956508991)"
598219218,12/1/16,1:50:00,12/1/16,2:00:00,12/1/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,,STREET,,,1000720,187524,40.68137972,-73.94061975,"(40.681379717, -73.94061975)"
628780345,12/12/16,21:23:00,12/12/16,21:30:00,12/12/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,RESIDENCE - APT. HOUSE,,,1004426,187539,40.68141322,-73.92725793,"(40.681413218, -73.927257927)"
128647010,12/5/16,8:50:00,12/5/16,8:55:00,12/5/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,996866,187543,40.6814382,-73.9545151,"(40.681438199, -73.954515099)"
499390224,12/16/16,9:40:00,12/16/16,9:40:00,12/16/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,OPPOSITE OF,STREET,,,998177,187546,40.68144447,-73.94978835,"(40.681444468, -73.949788351)"
668106249,12/10/16,3:35:00,12/10/16,3:40:00,12/10/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,FAST FOOD,,,993387,187600,40.68159893,-73.96705838,"(40.681598926, -73.967058378)"
731731126,11/14/16,15:00:00,11/14/16,23:59:00,11/15/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1058670,187718,40.68161469,-73.73168281,"(40.68161469, -73.731682809)"
104392805,11/26/16,22:30:00,11/26/16,22:40:00,11/26/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1015852,187634,40.68164056,-73.88606167,"(40.681640555, -73.886061671)"
163513194,11/10/16,18:20:00,11/10/16,18:25:00,11/10/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE-HOUSE,,,1025164,187653,40.68165456,-73.85248756,"(40.681654562, -73.852487561)"
796464232,12/22/16,17:00:00,12/22/16,17:30:00,12/26/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,78,INSIDE,RESIDENCE - PUBLIC HOUSING,,,988941,187674,40.68180551,-73.98308819,"(40.681805511, -73.98308819)"
269745519,12/29/16,23:20:00,12/29/16,23:50:00,12/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,78,INSIDE,RESIDENCE - PUBLIC HOUSING,,,988941,187674,40.68180551,-73.98308819,"(40.681805511, -73.98308819)"
168165503,12/22/16,22:45:00,12/22/16,23:27:00,12/23/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88,,STREET,,,995597,187695,40.68185712,-73.95909016,"(40.681857122, -73.959090158)"
719586896,11/10/16,5:30:00,11/10/16,5:40:00,11/10/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,GROCERY/BODEGA,,,1006496,187716,40.68189408,-73.91979407,"(40.681894082, -73.919794069)"
184079036,12/18/16,20:30:00,12/18/16,20:45:00,12/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,GROCERY/BODEGA,,,1006496,187716,40.68189408,-73.91979407,"(40.681894082, -73.919794069)"
704310200,12/18/16,20:30:00,12/18/16,20:45:00,12/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,GROCERY/BODEGA,,,1006496,187716,40.68189408,-73.91979407,"(40.681894082, -73.919794069)"
998422028,12/22/16,23:27:00,12/22/16,23:47:00,12/23/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88,FRONT OF,STREET,,,995430,187907,40.68243923,-73.95969192,"(40.682439226, -73.95969192)"
752095219,12/22/16,22:45:00,12/22/16,23:27:00,12/23/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88,FRONT OF,STREET,,,995430,187907,40.68243923,-73.95969192,"(40.682439226, -73.95969192)"
194399955,12/3/16,0:35:00,12/3/16,0:36:00,12/3/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,78,INSIDE,RESIDENCE - PUBLIC HOUSING,,WYCKOFF GARDENS,988398,187951,40.68256609,-73.98504579,"(40.682566085, -73.98504579)"
817960838,12/25/16,19:10:00,12/25/16,19:16:00,12/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,GROCERY/BODEGA,,,1018645,187979,40.68257709,-73.87598987,"(40.682577088, -73.875989871)"
423327013,11/4/16,23:00:00,11/4/16,23:00:00,11/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE-HOUSE,,,1030487,188040,40.68269058,-73.83329307,"(40.682690584, -73.833293073)"
937841848,11/23/16,11:20:00,11/23/16,11:23:00,11/23/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1007605,188021,40.68272838,-73.91579454,"(40.682728381, -73.915794544)"
377109173,12/11/16,4:46:00,12/11/16,4:55:00,12/11/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,STREET,,,998570,188016,40.68273388,-73.94837041,"(40.682733884, -73.948370411)"
